id,category,difficulty,topicKey,question,choice1,choice2,choice3,choice4,answer,explanation,era,tags_pipe_separated
gpq_00510,歴代王者・記録,3,歴代王者・記録|year|1959|title,1959年のドライバーズ王者ジャック・ブラバムのタイトル獲得チームは？,BRM,ウィリアムズ,クーパー,アルファロメオ,2,1959年のドライバーズ王者はジャック・ブラバムで、タイトル獲得チームはクーパーです。,1950s,champion|team|base1000
gpq_00511,歴代王者・記録,3,歴代王者・記録|year|1960|title,1960年のドライバーズ王者ジャック・ブラバムのタイトル獲得チームは？,アルファロメオ,BRM,クーパー,ウィリアムズ,2,1960年のドライバーズ王者はジャック・ブラバムで、タイトル獲得チームはクーパーです。,1960s,champion|team|base1000
gpq_00512,歴代王者・記録,3,歴代王者・記録|year|1961|title,1961年のドライバーズ王者フィル・ヒルのタイトル獲得チームは？,BRM,フェラーリ,アルファロメオ,ウィリアムズ,1,1961年のドライバーズ王者はフィル・ヒルで、タイトル獲得チームはフェラーリです。,1960s,champion|team|base1000
gpq_00513,歴代王者・記録,3,歴代王者・記録|year|1962|title,1962年のドライバーズ王者グラハム・ヒルのタイトル獲得チームは？,BRM,クーパー,ウィリアムズ,アルファロメオ,0,1962年のドライバーズ王者はグラハム・ヒルで、タイトル獲得チームはBRMです。,1960s,champion|team|base1000
gpq_00514,歴代王者・記録,3,歴代王者・記録|year|1963|title,1963年のドライバーズ王者ジム・クラークのタイトル獲得チームは？,ウィリアムズ,BRM,ロータス,アルファロメオ,2,1963年のドライバーズ王者はジム・クラークで、タイトル獲得チームはロータスです。,1960s,champion|team|base1000
gpq_00515,歴代王者・記録,3,歴代王者・記録|year|1964|title,1964年のドライバーズ王者ジョン・サーティースのタイトル獲得チームは？,ウィリアムズ,BRM,アルファロメオ,フェラーリ,3,1964年のドライバーズ王者はジョン・サーティースで、タイトル獲得チームはフェラーリです。,1960s,champion|team|base1000
gpq_00516,歴代王者・記録,3,歴代王者・記録|year|1965|title,1965年のドライバーズ王者ジム・クラークのタイトル獲得チームは？,BRM,ロータス,アルファロメオ,ウィリアムズ,1,1965年のドライバーズ王者はジム・クラークで、タイトル獲得チームはロータスです。,1960s,champion|team|base1000
gpq_00517,歴代王者・記録,3,歴代王者・記録|year|1966|title,1966年のドライバーズ王者ジャック・ブラバムのタイトル獲得チームは？,ブラバム,ウィリアムズ,BRM,アルファロメオ,0,1966年のドライバーズ王者はジャック・ブラバムで、タイトル獲得チームはブラバムです。,1960s,champion|team|base1000
gpq_00518,歴代王者・記録,3,歴代王者・記録|year|1967|title,1967年のドライバーズ王者デニス・ハルムのタイトル獲得チームは？,BRM,ウィリアムズ,ブラバム,アルファロメオ,2,1967年のドライバーズ王者はデニス・ハルムで、タイトル獲得チームはブラバムです。,1960s,champion|team|base1000
gpq_00519,歴代王者・記録,3,歴代王者・記録|year|1968|title,1968年のドライバーズ王者グラハム・ヒルのタイトル獲得チームは？,アルファロメオ,BRM,ロータス,ウィリアムズ,2,1968年のドライバーズ王者はグラハム・ヒルで、タイトル獲得チームはロータスです。,1960s,champion|team|base1000
gpq_00520,歴代王者・記録,3,歴代王者・記録|year|1969|title,1969年のドライバーズ王者ジャッキー・スチュワートのタイトル獲得チームは？,BRM,アルファロメオ,マトラ,ウィリアムズ,2,1969年のドライバーズ王者はジャッキー・スチュワートで、タイトル獲得チームはマトラです。,1960s,champion|team|base1000
gpq_00521,歴代王者・記録,2,歴代王者・記録|year|1970|title,1970年のドライバーズ王者ヨッヘン・リントのタイトル獲得チームは？,アルファロメオ,ロータス,BRM,ウィリアムズ,1,1970年のドライバーズ王者はヨッヘン・リントで、タイトル獲得チームはロータスです。,1970s,champion|team|base1000
gpq_00522,歴代王者・記録,2,歴代王者・記録|year|1971|title,1971年のドライバーズ王者ジャッキー・スチュワートのタイトル獲得チームは？,ティレル,ウィリアムズ,アルファロメオ,BRM,0,1971年のドライバーズ王者はジャッキー・スチュワートで、タイトル獲得チームはティレルです。,1970s,champion|team|base1000
gpq_00523,歴代王者・記録,2,歴代王者・記録|year|1972|title,1972年のドライバーズ王者エマーソン・フィッティパルディのタイトル獲得チームは？,BRM,アルファロメオ,ウィリアムズ,ロータス,3,1972年のドライバーズ王者はエマーソン・フィッティパルディで、タイトル獲得チームはロータスです。,1970s,champion|team|base1000
gpq_00524,歴代王者・記録,2,歴代王者・記録|year|1973|title,1973年のドライバーズ王者ジャッキー・スチュワートのタイトル獲得チームは？,ティレル,BRM,アルファロメオ,ウィリアムズ,0,1973年のドライバーズ王者はジャッキー・スチュワートで、タイトル獲得チームはティレルです。,1970s,champion|team|base1000
gpq_00525,歴代王者・記録,2,歴代王者・記録|year|1974|title,1974年のドライバーズ王者エマーソン・フィッティパルディのタイトル獲得チームは？,BRM,ウィリアムズ,アルファロメオ,マクラーレン,3,1974年のドライバーズ王者はエマーソン・フィッティパルディで、タイトル獲得チームはマクラーレンです。,1970s,champion|team|base1000
gpq_00526,歴代王者・記録,2,歴代王者・記録|year|1975|title,1975年のドライバーズ王者ニキ・ラウダのタイトル獲得チームは？,フェラーリ,ウィリアムズ,BRM,アルファロメオ,0,1975年のドライバーズ王者はニキ・ラウダで、タイトル獲得チームはフェラーリです。,1970s,champion|team|base1000
gpq_00527,歴代王者・記録,2,歴代王者・記録|year|1976|title,1976年のドライバーズ王者ジェームス・ハントのタイトル獲得チームは？,ウィリアムズ,BRM,アルファロメオ,マクラーレン,3,1976年のドライバーズ王者はジェームス・ハントで、タイトル獲得チームはマクラーレンです。,1970s,champion|team|base1000
gpq_00528,歴代王者・記録,2,歴代王者・記録|year|1977|title,1977年のドライバーズ王者ニキ・ラウダのタイトル獲得チームは？,アルファロメオ,ウィリアムズ,フェラーリ,BRM,2,1977年のドライバーズ王者はニキ・ラウダで、タイトル獲得チームはフェラーリです。,1970s,champion|team|base1000
gpq_00529,歴代王者・記録,2,歴代王者・記録|year|1978|title,1978年のドライバーズ王者マリオ・アンドレッティのタイトル獲得チームは？,アルファロメオ,ウィリアムズ,ロータス,BRM,2,1978年のドライバーズ王者はマリオ・アンドレッティで、タイトル獲得チームはロータスです。,1970s,champion|team|base1000
gpq_00530,歴代王者・記録,2,歴代王者・記録|year|1979|title,1979年のドライバーズ王者ジョディー・シェクターのタイトル獲得チームは？,アルファロメオ,フェラーリ,BRM,ウィリアムズ,1,1979年のドライバーズ王者はジョディー・シェクターで、タイトル獲得チームはフェラーリです。,1970s,champion|team|base1000
gpq_00531,歴代王者・記録,2,歴代王者・記録|year|1980|title,1980年のドライバーズ王者アラン・ジョーンズのタイトル獲得チームは？,クーパー,アルファロメオ,BRM,ウィリアムズ,3,1980年のドライバーズ王者はアラン・ジョーンズで、タイトル獲得チームはウィリアムズです。,1980s,champion|team|base1000
gpq_00532,歴代王者・記録,2,歴代王者・記録|year|1981|title,1981年のドライバーズ王者ネルソン・ピケのタイトル獲得チームは？,BRM,ブラバム,アルファロメオ,ウィリアムズ,1,1981年のドライバーズ王者はネルソン・ピケで、タイトル獲得チームはブラバムです。,1980s,champion|team|base1000
gpq_00533,歴代王者・記録,2,歴代王者・記録|year|1982|title,1982年のドライバーズ王者ケケ・ロズベルグのタイトル獲得チームは？,クーパー,アルファロメオ,BRM,ウィリアムズ,3,1982年のドライバーズ王者はケケ・ロズベルグで、タイトル獲得チームはウィリアムズです。,1980s,champion|team|base1000
gpq_00534,歴代王者・記録,2,歴代王者・記録|year|1983|title,1983年のドライバーズ王者ネルソン・ピケのタイトル獲得チームは？,ウィリアムズ,ブラバム,BRM,アルファロメオ,1,1983年のドライバーズ王者はネルソン・ピケで、タイトル獲得チームはブラバムです。,1980s,champion|team|base1000
