id,questionSet,category,difficulty,topicKey,question
gpq_03141,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,安全面：「フルコースイエロー」の説明として正しいものは？
gpq_03142,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,安全面：「ローリングスタート」の説明として正しいものは？
gpq_03143,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,安全面：「インディ500」の説明として正しいものは？
gpq_03144,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,安全面：「オーバルコース」の説明として正しいものは？
gpq_03145,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,安全面：「NASCAR」の説明として正しいものは？
gpq_03146,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,安全面：「ドラッグレース」の説明として正しいものは？
gpq_03147,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,安全面：「ジムカーナ」の説明として正しいものは？
gpq_03148,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,安全面：「カート」の説明として正しいものは？
gpq_03149,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,安全面：「MotoGP」の説明として正しいものは？
gpq_03150,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,安全面：「ポールポジション」の説明として正しいものは？
gpq_03151,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,安全面：「ファステストラップ」の説明として正しいものは？
gpq_03152,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,安全面：「トラックリミット」の説明として正しいものは？
gpq_03153,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,安全面：「HANS」の説明として正しいものは？
gpq_03154,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,安全面：「BOP」の説明として正しいものは？
gpq_03155,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,戦略面：「WRC」の説明として正しいものは？
gpq_03156,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,戦略面：「ペースノート」の説明として正しいものは？
gpq_03157,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,戦略面：「コ・ドライバー」の説明として正しいものは？
gpq_03158,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,戦略面：「スペシャルステージ」の説明として正しいものは？
gpq_03159,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,戦略面：「ル・マン24時間」の説明として正しいものは？
gpq_03160,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,戦略面：「WEC」の説明として正しいものは？
gpq_03161,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,戦略面：「スティント」の説明として正しいものは？
gpq_03162,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,戦略面：「セーフティカー」の説明として正しいものは？
gpq_03163,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,戦略面：「フルコースイエロー」の説明として正しいものは？
gpq_03164,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,戦略面：「ローリングスタート」の説明として正しいものは？
gpq_03165,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,戦略面：「インディ500」の説明として正しいものは？
gpq_03166,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,戦略面：「オーバルコース」の説明として正しいものは？
gpq_03167,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,戦略面：「NASCAR」の説明として正しいものは？
gpq_03168,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,戦略面：「ドラッグレース」の説明として正しいものは？
gpq_03169,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,戦略面：「ジムカーナ」の説明として正しいものは？
gpq_03170,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,戦略面：「カート」の説明として正しいものは？
gpq_03171,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,戦略面：「MotoGP」の説明として正しいものは？
gpq_03172,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,戦略面：「ポールポジション」の説明として正しいものは？
gpq_03173,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,戦略面：「ファステストラップ」の説明として正しいものは？
gpq_03174,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,戦略面：「トラックリミット」の説明として正しいものは？
gpq_03175,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,戦略面：「HANS」の説明として正しいものは？
gpq_03176,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,戦略面：「BOP」の説明として正しいものは？
gpq_03177,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,技術面：「WRC」の説明として正しいものは？
gpq_03178,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,技術面：「ペースノート」の説明として正しいものは？
gpq_03179,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,技術面：「コ・ドライバー」の説明として正しいものは？
gpq_03180,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,技術面：「スペシャルステージ」の説明として正しいものは？
gpq_03181,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,技術面：「ル・マン24時間」の説明として正しいものは？
gpq_03182,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,技術面：「WEC」の説明として正しいものは？
gpq_03183,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,技術面：「スティント」の説明として正しいものは？
gpq_03184,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,技術面：「セーフティカー」の説明として正しいものは？
gpq_03185,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,技術面：「フルコースイエロー」の説明として正しいものは？
gpq_03186,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,技術面：「ローリングスタート」の説明として正しいものは？
gpq_03187,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,技術面：「インディ500」の説明として正しいものは？
gpq_03188,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,技術面：「オーバルコース」の説明として正しいものは？
gpq_03189,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,技術面：「NASCAR」の説明として正しいものは？
gpq_03190,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,技術面：「ドラッグレース」の説明として正しいものは？
gpq_03191,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,技術面：「ジムカーナ」の説明として正しいものは？
gpq_03192,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,技術面：「カート」の説明として正しいものは？
gpq_03193,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,技術面：「MotoGP」の説明として正しいものは？
gpq_03194,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,技術面：「ポールポジション」の説明として正しいものは？
